"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"27",47.7,4632.4,1944.8,10851.3,4423322.4,0,2080.5,2606.8,106016.7,4412,1177.8,676.3,1002.3,2513024,87.5,140,1202.6,140,37979.4,33.3,0,0
"28",49.5,4452,1904.8,16276.9,4379727.9,0,2386.2,2165.4,119635,4010.8,1353.3,721.4,902,2537932.8,50,0,962.2,180,40719.3,0,0,0
"29",51.3,5033.8,2065.4,16276.9,4534738.5,0,1905,3033.3,119607.9,4371.8,1253,561,801.8,2592136.2,37.5,75,1182.8,162.5,48912,33.3,0,0
"30",53,4933.4,2045.2,16955.1,4428694.4,0,2205.6,2366.2,116895.1,4271.6,1142.8,641.6,821.6,2536064,112.5,100,1523.8,190,48912,25,0,0
"31",54.8,4973.6,2286,16276.9,4485853,3391,2085.6,2566.8,122347.8,4291.6,1954.8,741.4,641.2,2377478.4,100,166.7,1122.6,62.5,51624.8,20,0,0
"32",56.6,5294.2,2065.2,13564.1,4510349.8,0,2466.4,2406.4,111442.3,4291.4,1478.8,741.6,1042.2,2395507.2,50,50,1102.4,130,46199.2,50,0,0
"33",58.3,5113.8,2386.2,16276.9,4390633.4,0,1824.6,2366.2,108702.4,3309,1102.5,601,1303.3,2389382.4,187.5,125,1122.8,200,35293.7,175.3,0,0
"34",60.1,5414.8,2606.8,16276.9,4455876.7,0,2406.3,2325.8,108729.5,4371.6,1403.3,1062.6,1102.8,2268486.4,62.5,50,1022.6,160,40719.3,20,0,0
"35",61.9,5154,2446.4,13564.1,4344433.9,4521.4,1904.6,2747.2,111469.5,4091,1704.3,621,1202.8,2221497.6,42.9,150.3,1122.6,170,32553.8,0,0,0
"36",63.6,4813.2,2566.6,13564.1,4431433.9,3391,2226,2586.8,119607.9,3910.4,1704.3,902.2,882,2274329.6,175,33.3,1082.6,110,35293.7,100,0,0
"37",65.4,4331.6,2586.6,13564.1,4491278.6,0,1864.8,2225.8,116868,4351.6,1879.8,601,962.2,2198163.2,66.7,0,861.8,75,35266.6,40,0,0
"38",67.2,4632.6,2466.6,18989.7,4485853.2,4521.4,2506.4,2466.6,116922.2,4451.8,1303.3,661.4,982.2,2242035.2,40,175.3,1102.4,162.5,32553.8,66.7,0,0
"39",68.9,4732.8,2025.2,13564.1,4409677.2,0,2381.3,2286,122347.8,4010.6,1503.6,841.8,861.6,2235289.6,114.3,150.3,1182.8,90,32553.8,50,0,0
"40",70.7,5434.6,2386.2,13564.1,4491332.7,2712.8,2105.4,1824.8,119607.9,3689.6,2205.8,922.2,741.4,2326790.4,87.5,160.2,1283,212.5,32553.8,60,0,0
"41",72.5,4652.6,2627,18989.7,4357998.1,0,2005.2,2566.8,122320.7,3649.6,1143,962.2,942,2262125.5,37.5,50,1182.8,100,35266.6,75,0,0
"42",74.2,5073.6,1965.2,16276.9,4409650.4,0,1804.6,2105.4,122347.8,3709.8,1654.3,601.3,922.2,2324806.4,85.7,50,1042.4,200,32553.8,80,0,0
"43",76,4271.4,2205.6,18989.7,4562136.8,0,1905,2266,125060.7,4191,1879.8,526,1077.5,2529971.2,175,20,1082.4,110,29840.9,0,0,0
"44",77.8,5274.2,2245.6,13564.1,4436913.6,0,2782.3,2366.2,116895.1,3749.8,2030.3,621.2,841.8,2543532.8,187.5,160,1042.4,70,35266.6,80,0,0
"45",79.5,4552.2,2085.4,13564.1,5125154.5,0,1985,2246,114182.3,4030.6,1804.5,641.4,721.4,2674112,87.5,66.7,1042.4,75,37979.4,25,0,0
"46",81.3,4251.4,2265.8,16276.9,4651822.8,0,1844.8,3128.2,111442.3,4632.4,1177.8,460.8,1082.4,2729382.4,125,100,861.8,40,37979.4,20,25,0
"47",83.1,5575.2,2085.4,16276.9,4809653.9,0,2627,2286,114182.3,4832.8,1654.3,1082.4,942.4,2571532.8,85.7,0,1323,130,40746.4,33.3,0,0
"48",84.8,4752.8,2045,16276.9,4450532,0,2165.4,2265.8,103303.9,3790.2,1980,942,921.8,2748236.8,75,140.2,1027.3,120,35266.6,50,0,0
"49",86.6,4271.2,1644,16276.9,4496731.3,0,2185.8,2346,106016.7,3990.8,1679.5,862,781.6,2301963.8,75,100.3,1082.4,150,35266.6,20,0,0
"50",88.4,3890.4,1684.4,16276.9,4420555.5,0,2025.2,2286,111442.3,4331.4,1604,641.2,721.4,2404096,100,140.2,1102.6,80,35266.6,0,0,0
"51",90.2,4913.4,1945.2,13564.1,4246474.3,0,1724.2,2386,108729.5,3770,1654,1182.8,751.5,2628727.2,37.5,25,1243,162.5,32553.8,33.3,0,0
"52",91.9,5114,1644,13564.1,4480373.3,0,1679,2326.2,108729.5,4271.4,1729.3,781.8,1223,2275737.6,112.5,100,1002.2,140,35266.6,33.3,0,0
"53",93.7,4692.8,1644,13564.1,4461383.3,0,2631.8,2245.8,100591.1,3509.4,1253,641.4,861.6,2361548.8,120,75,1042.4,162.5,29840.9,0,0,0
"54",95.5,4592.4,1443.8,13564.1,4338954.2,0,2306,2727.2,95138.3,3830.4,1578.8,701.5,500.8,2278726.4,37.5,33.3,982,125,32553.8,0,0,0
"55",97.2,4351.6,1744.4,20346.1,4363451,0,1864.8,2225.8,95111.2,4191.2,1929.8,551,962.2,2378432,62.5,50,1002.4,125,27128.1,40,0,0
"56",99,5294.4,1503.8,10851.3,4227376.6,0,2030,2727.4,89685.6,4091,2030.3,941.8,861.8,2361004.8,162.5,125.3,1202.8,260,27128.1,0,0,0
"57",100.8,5173.8,1363.2,13564.1,4480400.4,2712.8,2025,2787.2,86972.8,4632.6,1543.8,626,1127.5,2418822.4,137.5,75,1262.8,120,27128.1,75,0,0
"58",102.5,5033.6,1443.6,13564.1,4469522,0,2656.8,2346.2,84260,3950.6,1403.5,461,621.2,2558297.6,128.6,120.2,1102.6,160,24415.3,75,0,0
"59",104.3,4733,1263,13564.1,4572880.4,3391,1944.8,2988,81547.1,3850.2,1754.5,721.6,862,2344512,100,150,1022.4,170,27128.1,0,0,0
"60",106.1,5274.2,1744.4,13564.1,4374302.3,0,1724.2,2205.8,78807.2,3810,1227.8,851.8,1278.3,2242963.2,75,20,1203,187.5,27128.1,20,0,0
"61",107.8,4251.4,1363.4,8138.4,4197400.1,0,2125.2,2607,76094.4,4030.6,1604,801.8,701.4,2282803.2,62.5,25,1022.4,190,27128.1,0,0,50
"62",109.6,4432,801.8,10851.3,4295440.7,0,1704.2,2245.8,76094.4,3449,1353.3,540.8,801.5,2195110.4,100,50,841.8,175,35266.6,0,0,0
"63",111.4,4572.2,1503.8,13564.1,4227430.4,0,2506.3,2426.2,73381.6,3810.4,2055.3,852,676.3,2360276.5,87.5,50,942.2,120,27128.1,66.7,0,0
"64",113.1,4412,1242.8,10851.3,4156680.5,0,1965,2065.4,73381.6,3629.8,1553.8,576.3,952.3,2323884.8,50,75,1242.8,75,29840.9,75,0,0
"65",114.9,4953.2,1122.6,8138.4,4235623.2,0,1905.2,2286,73381.6,4432,1428.8,1052.3,922,2300326.4,125,150.3,962.2,216.7,29840.9,50,0,0
"66",116.7,4231.6,942.2,13564.1,4121332.3,0,1854.8,2666.8,67928.8,3950.4,1554,480.8,876.8,2300652.8,200,100,1202.8,70,27128.1,20,0,33.3
"67",118.4,4873,902,10851.3,4398852.9,0,2080,2686.8,70641.6,4492.2,1528.8,561,882,2173702.4,50,125,1222.8,137.5,24415.3,140.2,0,0
"68",120.2,4793,761.6,10851.3,4175751.5,2712.8,1904.8,2325.8,67928.8,3349,1829.5,822,420.6,2339872,137.5,33.3,942,70,27128.1,0,0,0
"69",122,4572.2,901.8,8138.4,4208386.3,0,2145.6,1844.6,70641.6,4070.8,1403.5,526,741.6,1810009.5,50,0,842,40,24415.3,125.3,0,0
"70",123.7,4813,1042.4,13564.1,4197508.1,3391,2055.3,2406.2,76094.4,3990.4,1654.3,661.4,1403.5,2104979.2,87.5,60,962,150,24415.3,120,0,0
"71",125.5,5053.8,962.2,13564.1,4075052.2,0,1684.2,2025,73354.4,3870.4,1930,826.8,420.6,2167980.8,100,50,1142.8,150,24415.3,133.3,0,0
"72",127.3,4692.6,1263,13564.1,4442393.3,3391,1945,2346.2,73381.6,4311.6,1729.3,651.3,781.6,2003488,87.5,150,681.4,400.3,24415.3,0,0,0
"73",129,4953.2,941.8,10173,4197508.1,0,2285.8,2847.4,70641.6,4251.2,2231,626.5,601.4,2199718.4,116.7,80,1263,150,21702.5,50,0,0
"74",130.8,4311.4,1303,8138.4,4776910.6,2712.8,1523.8,2125.2,67928.8,3669.8,1929.8,550.8,741.4,2090668.8,75,150.3,1423.4,2261.8,21702.5,25,0,0
"75",132.6,5013.8,801.6,10851.3,4265518.4,0,2205.6,2546.6,73381.6,3770,1779.5,501,400.5,2254196.5,75,100,1283.2,1230.8,21702.5,100,0,0
"76",134.3,4552.4,1042.2,8138.4,4292727.8,0,2105.3,2105.6,70668.8,3870.4,1854.5,581.2,852,1954195.2,50,60,1062.4,580,13564.1,25,0,0
"77",136.1,4492.2,1062.4,10173,4162106,0,2085.4,2265.8,67928.8,4010.6,1543.8,726.5,801.8,2184774.4,62.5,60,1062.6,360,18989.7,25,0,0
"78",137.9,4572.6,862,6782,3963474.4,3391,1930,2446.4,70668.8,4572.2,1754.5,551,480.8,2266860.8,100,50,861.8,360,16276.9,50,0,0
"79",139.6,4492,1082.6,8138.4,4942907.6,0,1844.8,2426.4,67928.8,3289,1478.5,520.8,1127.5,2236601.6,112.5,167,801.8,250,18989.7,40,0,0
"80",141.4,4973.4,781.8,8138.4,4407045.4,0,2065.2,2566.6,70668.8,4251.6,1378.3,581,776.8,2528786,112.5,220.2,1162.8,210,21702.5,40,0,0
"81",143.2,4812.8,962,10173,5073502.3,0,1854.8,2446.4,67928.8,3950.6,6083,360.6,581.2,2204480,100,200.3,1323.2,387.5,16276.9,140,0,0
"82",144.9,4552.2,902,8138.4,4640890.4,0,2125.4,2065.4,67928.8,3970.6,1378.3,380.6,751.5,2401152,112.5,167,1223,260,16276.9,20,0,0
"83",146.7,4712.6,576,8138.4,4254559,0,2105.6,1944.8,73381.6,4351.8,1604,581,701.2,2152608,100,100,1263,160,18989.7,20,0,0
"84",148.5,4411.6,761.8,10851.3,5151665.7,3391,2656.8,2581.8,67956,3950.4,1579,801.5,460.8,2300646.4,87.5,60,741.8,112.5,24415.3,0,0,0
"85",150.2,3930.6,821.6,10173,4001589,2712.8,1704.2,1985.2,67928.8,4071,2155.3,521,876.8,2657324.8,62.5,200.3,1022.2,220,29840.9,66.7,0,0
"86",152,4773,821.8,10173,4186683.6,4521.4,2306,2667,67956,4331.4,1779.5,420.8,776.5,2079366.4,100,33.3,1022.6,80,29840.9,75,0,0
"87",153.8,4712.8,801.6,13564.1,4488653.6,3391,1679.3,2386,73381.6,4111,1503.8,581.2,651.3,2532780.8,50,0,882.2,200,32553.8,40,0,0
"88",155.6,3910.6,701.4,5425.6,4347119.9,0,2431.3,2446.4,70668.8,3910.4,1323.2,701.5,952.5,3039964.8,62.5,225.3,1002.4,100,27128.1,66.7,0,0
"89",157.3,4231.4,862,10173,5498599.9,0,2005.2,1944.8,70668.8,3950.6,1453.5,801.6,661.2,2506016,162.5,33.3,1243,110,21702.5,0,0,0
"90",159.1,4953.4,821.8,10173,3944565.1,3391,1904.8,2546.8,73381.6,3910.4,2055.3,541,776.8,2692697.6,100,100,1002.2,162.5,18989.7,33.3,0,0
"91",160.9,4652.6,922,8138.4,4687171,0,2105.3,2125.4,73381.6,3990.8,1654.3,681.4,550.8,2415944,125,40,1303,30,27128.1,0,0,0
"92",162.6,4732.8,721.6,13564.1,4852442.1,0,2065.4,2105.4,76094.4,3669.6,1478.5,601.2,561,3495343.7,137.5,60,1223,100,27128.1,0,0,0
"93",164.4,4873.2,801.6,13564.1,4330761.7,0,2080.3,2366,76094.4,3830.4,1704.5,952.3,1027.5,2336857.6,112.5,0,982.4,125,29840.9,0,0,0
"94",166.2,4732.6,1102.6,10173,5056513.1,0,1904.8,2466.4,76067.3,3850.4,1463.6,1102.6,927.3,2503678.8,100,0,1403.6,100,29840.9,60,0,0
"95",167.9,4753,661.4,13564.1,3462959.9,3391,1604,2406.2,76094.4,3529.4,1829.5,641.2,741.6,2022243.1,75,200,901.8,225,24415.3,100,0,0
"96",169.7,4652.2,781.6,10173,4058774.7,0,1523.8,2526.4,76094.4,3930.6,1278.3,952,551,1832275.2,37.5,80,1042.4,250,24415.3,200.4,0,0
"97",171.5,4793,881.8,10851.3,3922727.4,0,2005.2,2647,86972.8,3348.8,1604.3,601,877,2430987.1,137.5,33.3,1363.4,140,21702.5,75,0,0
"98",173.2,4612.6,651.3,10851.3,4042389.6,0,2030.3,2747.2,84232.8,3910.2,1729.3,681.4,721.4,1563450.7,87.5,160,1042.2,110,18989.7,75,0,0
"99",175,4552.4,701.2,8138.4,4866040.2,0,1784.4,2366.2,78807.2,3649.6,1604.3,751.5,721.4,2162573.4,28.6,100.3,1062.4,220,18989.7,0,0,50
"100",176.8,4151.4,661.2,13564.1,3378645.6,0,2145.4,2406.4,84232.8,4091.2,1253,460.8,681.4,2643819.5,112.5,100,1183,190,21702.5,60,0,0
"101",178.5,4412,1162.6,10173,3737740.6,0,1884.6,1924.8,78807.2,3729.8,1503.8,420.6,776.5,1797382.4,50,125.3,801.8,130,24415.3,25,0,0
"102",180.3,4913.2,701.4,13564.1,3947170,2712.8,1623.8,1864.8,81520,3349,1579,621.2,801.5,2969787.4,75,80,1423.4,162.5,21702.5,20,0,0
"103",182.1,4572.4,882,13564.1,4904792.8,3391,1744.4,2446.4,81520,3689.8,2055.3,480.8,1162.8,1571165.8,125,80,982.2,75,21702.5,40,0,0
"104",183.8,4572.4,801.6,13564.1,3702338.6,3391,1985,2847.4,84232.8,3910.4,1829.5,551,520.8,2018886.4,100,25,1182.8,160,21702.5,100,0,0
"105",185.6,4311.4,781.6,8138.4,4194741.4,3391,1854.8,2607,81520,3569.4,1528.8,1077.5,801.6,1988359.6,100,140,1122.8,190,16276.9,0,0,0
"106",187.4,4893.4,621.4,10851.3,5097273.6,0,2165.6,2366.4,81547.1,3990.6,1403.5,701.6,676.5,2163753.6,75,80,1162.8,90,16276.9,33.3,0,0
"107",189.1,4451.8,1243,8138.4,4537532,0,2381.3,2627,76094.4,3509.4,1854.5,581.2,761.6,1996454.8,62.5,0,862,200,16276.9,150.3,0,0
"108",190.9,4652.6,1062.6,6782,4975488.8,0,2506.5,2687,73381.6,3589.6,1704,601.2,581.2,1859206.4,100,75,1423.4,87.5,16276.9,66.7,0,0
"109",192.7,4271.6,882,5425.6,4621141.2,4521.4,1884.8,2466.6,73354.4,3990.6,1955,861.8,641.2,2246954,87.5,150,982,162.5,16276.9,25,0,0
"110",194.4,4351.8,1122.8,8138.4,4570167.3,0,1779.5,2606.6,70668.8,3509.2,1343.2,621,852,1967692.8,150,60,922.2,137.5,16276.9,60,0,0
"111",196.2,4612.6,1102.6,10173,4562055.8,0,2331.3,2165.6,70668.8,4151.2,1829.8,641.2,661.4,2036153.6,75,50,982.2,50,18989.7,33.3,0,0
"112",198,4471.8,1142.8,8138.4,3947170,0,1904.8,2105.4,70641.6,3830.2,1779.8,681.6,927,2280649.1,75,50,962.2,75,18989.7,125,0,0
"113",199.7,4050.6,1804.4,10851.3,4143089.1,0,2245.6,2326,76094.4,4372,1202.8,601,1102.6,2138912,112.5,66.7,1303.2,180,13564.1,25,0,0
"114",201.5,4652.6,1002.3,8138.4,3792159.7,0,2205.6,2285.8,70641.6,3689.6,1654.3,776.5,721.4,2136403.2,87.5,180.2,1162.6,80,13564.1,200.3,0,0
"115",203.3,5154,1162.6,10173,3941798.4,0,1754.5,2787.4,76094.4,4211.4,1729.3,541,821.8,2194092.8,87.5,0,1142.8,87.5,18989.7,25,0,0
"116",205,4712.8,2125.4,13564.1,4287275,0,1664,2486.6,76094.4,4031,2005.3,781.8,701.5,2313497.6,37.5,150.3,1042.4,170,21702.5,25,0,0
"117",206.8,4853,1563.8,10851.3,4855799.3,3391,1804.8,2426.2,76094.4,3389,1403.3,681.4,776.5,2450470.4,75,175,861.8,130,21702.5,0,0,0
"118",208.6,4492,2506.6,6782,4137690.4,0,1944.8,2145.6,73381.6,4171.2,1553.8,761.6,701.4,2638604.7,112.5,80,1082.6,25,21702.5,0,33.3,0
"119",210.3,4472.2,2005.2,10851.3,4039704.2,0,1829.8,2145.6,70668.8,3890.4,1879.8,400.6,781.6,2403093.8,112.5,66.7,1182.8,150,24415.3,0,0,0
"120",212.1,4411.8,9225.3,10173,3792105.6,0,1363.2,2285.8,76121.5,3830.2,1242.8,681.4,701.5,2243232,25,150.3,1042.6,240,24415.3,50,0,0
"121",213.9,4753,2326.2,8138.4,3832906.5,0,1844.8,2647.2,70668.8,3830,1879.8,761.6,852,1861987.9,75,60,1042.6,125,21702.5,75,0,0
"122",215.7,4612.6,4487.3,16955.1,4083244.4,0,1784.4,2205.6,67928.8,3589.6,1879.8,661.2,561,2018363.1,37.5,40,1283,225,16276.9,100,0,0
"123",217.4,4311.6,2165.6,10173,2255080.3,3391,1879.8,2185.4,73381.6,3148.4,1879.8,676.3,501,1181238.4,12.5,60,1242.8,140,10173,0,33.3,0
