"","Time","Li7","B11","Mg25","Ca43","Ti49","V51","Cr53","Mn55","Ni60","Cu65","Zn66","Rb85","Sr86","Y89","Mo97","Cd111","Sn118","Ba138","Pb208","Th232","U238"
"51",90.2,4692.4,1704.2,13564.1,5299289.6,0,1443.6,2266,116895.1,4130.8,2080.3,541,1027.5,3146278.4,187.5,50,1263,225,40746.4,20,0,0
"52",91.9,4793,2025.2,16276.9,5432516.3,0,1579,2285.8,116895.1,3148.2,2356,460.8,1227.8,2884352,100,60,881.8,125,38006.5,60,0,0
"53",93.7,4692.8,1664,13564.1,5326418.4,0,1955.3,2145.4,108729.5,3268.6,2406.3,500.8,1102.4,2701248,100,100,1223,175,32580.9,75,0,0
"54",95.5,4853,1383.2,16276.9,5024536,4521.4,1764.6,2747.2,106016.7,3950.6,2130.5,425.8,781.6,2578956.8,87.5,125,1223,125,32553.8,33.3,0,0
"55",97.2,5174,1623.8,13564.1,4893887.2,0,1363.2,2025.2,97851.1,3810,2682,460.8,1062.4,2540716.8,75,60,1262.8,125,29840.9,25,0,0
"56",99,4732.8,1383.4,13564.1,4888461.7,3391,1864.8,1944.8,92398.4,4151.2,2180.8,581.2,962.4,2705050.1,125,75,982.2,210,35266.6,50,0,0
"57",100.8,4010.6,1503.8,16276.9,5013549.7,0,1323.2,2225.8,89658.5,2927.6,1854.5,576.3,721.6,2737516.8,50,120,1082.6,212.5,29840.9,75,0,0
"58",102.5,5013.6,1724.2,10851.3,5078874,0,2281,2265.8,89658.5,4071,1579,260.4,721.6,2643174.4,150,50,1263.2,240,27128.1,0,0,0
"59",104.3,5414.6,1463.6,13564.1,4749755.4,3391,2030.3,2125.6,81547.1,3369,1504,551.3,841.8,2628128,62.5,240.2,1183,175,27128.1,0,0,0
"60",106.1,4652.6,1243,13564.1,4654508.7,0,1965,2326.2,84232.8,3730,2005,501,1077.5,1962792.1,62.5,40,1082.6,160,29840.9,100,0,0
"61",107.8,4351.8,1343.4,13564.1,4994640.8,0,1784.6,2366.2,76094.4,3830.4,2256,651.3,761.6,2515219.2,75,100,1303.2,120,29840.9,0,33.3,0
"62",109.6,4432,3148.4,10851.3,4692623.5,3391,1985.2,2486.4,78807.2,3188.6,2055.5,501,681,2736246.5,87.5,140,1278.3,160,29840.9,167,0,0
"63",111.4,4933.4,1463.6,13564.1,5065336.8,0,1679.3,2205.6,76094.4,3288.8,1930,521.2,1283.2,2565388.8,125,100,1142.6,37.5,35293.7,0,0,0
"64",113.1,4953.6,1227.8,8138.4,4845002,0,1704.2,2325.8,76094.4,3810.2,1378.3,280.2,821.8,2599859.2,62.5,60,1102.6,125,32553.8,0,0,0
"65",114.9,5194,1263.2,10173,4722599.9,0,1824.4,2185.6,76094.4,3529.6,2030,601.3,460.8,2514675.2,125,50,1283,150,32580.9,25,0,0
"66",116.7,4632.6,1122.8,10173,4874870.2,3391,1544,1964.8,70668.8,3790,1754.3,480.8,902,2561132.8,112.5,120,1222.8,170,32553.8,66.7,0,0
"67",118.4,4572.2,1223,13564.1,4842208.2,0,1644.2,2446.2,70641.6,3509.2,1980,641.2,551,2496258.2,62.5,60,942.4,100,29840.9,0,0,0
"68",120.2,4672.6,982.2,8138.4,4940194.8,0,1554,1945.2,67928.8,4331.6,1553.8,320.6,726.5,2518297.6,25,25,1483.6,190,29840.9,25,0,0
"69",122,4773,1002.6,8138.4,4738877,4521.4,1829.8,2406.4,70668.8,3790.2,1880,350.5,726.8,2355801.6,112.5,80,1222.8,133.3,24415.3,33.3,0,0
"70",123.7,5073.8,977.3,10851.3,4439599.7,0,2125.6,2325.8,73381.6,3669.6,1930,350.5,902,2310901.8,62.5,66.7,1162.8,75,24415.3,0,0,0
"71",125.5,4592.2,1102.4,5425.6,4929289.5,0,1824.6,2005,73381.6,3689.8,2381,601,621.2,2335558.4,150,25,1102.4,90,29840.9,50,0,0
"72",127.3,4592.4,982.2,10173,4594637.1,0,1604,1804.4,70641.6,3549.8,1779.5,360.6,721.2,2425664,25,100,1142.8,130,24415.3,0,0,0
"73",129,4592.4,1142.8,8138.4,4594690.8,0,1443.6,2406.2,70641.6,3890.4,2932.8,826.8,521,2285836.8,62.5,200.2,1142.8,50,29840.9,50,0,0
"74",130.8,4652.4,1062.6,10173,5046265.8,0,2281,2326,70668.8,3188.4,1629,701.3,977.5,2392316.4,100,25,1363.4,125,24415.3,0,0,0
"75",132.6,4412,1202.8,8138.4,4877610.2,0,1945.2,2657.3,65216,3449.2,1654,400.5,681.6,2276884.5,87.5,200.3,881.8,130,29840.9,0,0,0
"76",134.3,4472,1202.8,8138.4,4940140.7,0,1784.6,2125.4,67928.8,3690,1980,726.8,801.8,2443507.2,150,100,1102.6,162.5,21702.5,40,25,0
"77",136.1,4111.2,661.4,10173,4972749.1,0,1744.4,2606.8,65216,3649.8,2331.3,601.3,741.4,2340729.6,112.5,75,977.3,200,21702.5,100.3,0,0
"78",137.9,4030.6,982.2,8138.4,4630012.2,0,1664.2,1945,67928.8,2967.8,2155.8,626.3,681.4,2189299.2,62.5,100,1243.2,125,16276.9,0,0,0
"79",139.6,5033.6,942.2,10851.3,4483113.4,0,2005.2,2506.6,67928.8,3890.4,2055.3,651.5,776.8,2270531.3,112.5,60,1263.2,160,18989.7,60,0,0
"80",141.4,4492.2,1022.6,10173,4967269.3,0,1553.8,2285.8,70668.8,3609.6,2456.5,701.3,460.8,2412205.1,25,40,1263.2,125,18989.7,0,0,0
"81",143.2,4692.6,761.4,8138.4,4904846.6,0,1664.2,2767,65216,3469.4,1554,481,676.3,2514124.8,62.5,25,1102.4,187.5,18989.7,25,0,0
"82",144.9,3910.4,922,8138.4,4771538.9,0,2005,2346.2,70668.8,3970.6,1604,501,701.5,2358297.6,50,150.3,1163,150,13564.1,66.7,0,0
"83",146.7,4773,1002.4,8138.4,4711667.3,0,1403.6,2045,65216,3690,1729.5,375.5,541,2525382.4,57.1,220.2,942,150,18989.7,0,0,0
"84",148.5,4853,982.4,8138.4,5065255.8,0,1428.8,2225.8,65216,3409.2,2531.8,601,852,3440700.2,137.5,250.5,1202.8,110,24415.3,0,0,0
"85",150.2,4772.8,1102.6,10173,4915698.1,0,1543.8,2366,65216,3850,1503.5,551,400.8,2381747.2,62.5,33.3,942,62.5,29840.9,0,0,0
"86",152,4231.4,1002.4,8138.4,4673552.7,0,1543.8,2747.2,70641.6,3770,2255.8,601,726.5,2645514.5,42.9,20,1243,180,32553.8,0,25,0
"87",153.8,4371.6,841.8,10173,5239472.1,0,1829.8,2065.4,67928.8,3890.4,2105.3,676.5,541.2,3467063,75,200.3,1202.6,170,29840.9,0,0,0
"88",155.6,4311.6,1062.4,10851.3,5386398,0,1584.2,2185.6,73381.6,3649.6,2280.8,400.8,901.8,2780518.4,50,75,1423.6,100,29840.9,25,0,0
"89",157.3,4411.6,861.8,10173,5906607.2,0,1624.2,2125.4,81520,3509.6,2130.8,551,621.4,2859136,87.5,175.3,962.2,170,37335.1,125.3,0,0
"90",159.1,4733,1127.8,10173,5304661.5,0,1724.4,2286,73381.6,3389,2080.3,526,681.6,2584107.6,62.5,80,1228.3,112.5,32553.8,125,0,0
"91",160.9,4271.6,901.8,10851.3,4736110.1,0,1744.4,2346,73381.6,3950.6,1679,576,721.2,3134431.8,75,80,1503.8,130,24415.3,0,0,0
"92",162.6,4351.6,1102.8,10851.3,5081586.8,0,1604,2286,78807.2,4151,2105.5,576.3,821.8,2803020.8,75,0,962.2,175,27128.1,75,0,0
"93",164.4,4973.4,1243,8138.4,4929262.3,0,1744.6,1784.8,78807.2,2867.6,1779.5,581,601.4,2554803.2,50,100,1383.4,100,32553.8,75,0,0
"94",166.2,4452.2,651.5,13564.1,4251927.1,0,1624.2,2286,78807.2,3870.2,1729.3,425.5,681.4,1591905.1,25,0,882,100,29840.9,40,60,0
"95",167.9,4592.4,1027.5,10851.3,5081613.8,0,1679.3,2386.4,78807.2,4071,1955,551.3,460.8,2505977.6,37.5,100,922,212.5,38006.5,0,0,0
"96",169.7,4612.4,601.2,10851.3,4393319.3,0,2105.2,2927.4,84232.8,3750.2,2556.5,320.4,801.6,2601263.7,87.5,100,1062.4,210,24415.3,0,0,0
"97",171.5,4311.4,821.6,10851.3,4861252.3,0,1523.8,1804.8,78807.2,3248.6,1704,676.5,621.2,2426174.3,50,100,1062.4,180,29840.9,0,0,0
"98",173.2,4873.2,661.4,8138.4,5770593.4,3391,1383.2,2105.6,84260,3348.8,1704.3,440.8,601.3,1961275.9,175,100,1443.6,250,27128.1,0,0,0
"99",175,3950.6,521,10173,4562001.8,0,1604,2326,86945.6,3710,1704.3,626.3,927.3,2282905.6,87.5,25,1122.6,150,32553.8,33.3,0,0
"100",176.8,4813,1102.6,8138.4,5348255.8,0,2356.3,2045.4,86972.8,3534.5,1704,641.4,1127.5,2303104,100,0,1102.6,125,27128.1,75,0,0
"101",178.5,4291.4,1042.2,10173,4760633.7,0,1283.2,2366.2,84232.8,4090.8,1353.3,721.6,721.4,2515827.2,125,60,1042.2,150,24415.3,0,0,0
"102",180.3,4451.8,601,10851.3,4757894,0,1343.4,2165.4,78807.2,3268.6,1829.8,581,601,2961775.5,1443.5,100,1182.8,70,24415.3,25,0,0
"103",182.1,4592.4,681.4,10851.3,5032674.7,0,1930.3,2426.4,86972.8,3709.8,1829.5,450.8,420.8,2246905.6,125,40,1102.6,125,21702.5,25,0,0
"104",183.8,4572.4,942,8138.4,4657248.5,0,1564,2647,81520,3248.6,2230.8,425.8,521,2311584,137.5,25,1062.6,175,24415.3,140.2,0,0
"105",185.6,5134,926.8,10173,5231225.5,0,1804.5,2285.8,81520,3409.2,1804.5,576.3,450.8,2026848,157.1,80,1182.8,80,21702.5,0,0,0
"106",187.4,4111,661.4,8138.4,4689883.6,4521.4,2080.3,2331,84232.8,3609.6,1754.3,400.5,541,2231276.8,87.5,150,1523.8,225,18989.7,0,0,0
"107",189.1,3990.8,1082.6,10173,4926603.4,0,1604,2386.2,70668.8,3629.4,1729.5,521,651.5,2008601.6,25,60,1323.2,100,13564.1,80,0,0
"108",190.9,5033.8,942.2,8138.4,5250269.5,0,1804.5,2205.8,76067.3,3950.4,1679,320.4,440.8,2024091.8,150,20,1082.6,130,16276.9,75,0,0
"109",192.7,4411.8,1022.2,6782,4545697.6,0,2080.5,2045.4,70668.8,3629.8,1804.3,400.5,601,1933401.6,112.5,100,1403.4,266.7,16276.9,50,0,0
"110",194.4,4371.6,1042.6,5425.6,4763346.7,0,1263,2005.4,65216,3910.6,2055.3,726.5,651.5,2118726.4,12.5,0,1222.8,87.5,16276.9,0,0,0
"111",196.2,4391.8,1243.2,10173,4249160.3,0,1864.6,2586.6,70668.8,3028,2256,601,822,2310067.2,50,175.3,1644.2,160,13564.1,0,0,0
"112",198,4933.4,1623.8,8138.4,4809519,2712.8,2105.5,2255.8,70641.6,3328.6,1904.8,541,576.3,2276800,75,200.3,1142.8,170,16276.9,60,0,0
"113",199.7,4030.8,1182.8,10851.3,4284535.3,0,1403.2,1864.8,73381.6,3669.8,1955,460.6,761.8,2834790.5,112.5,125,1142.6,170,24415.3,25,0,0
"114",201.5,4391.6,1925,13564.1,5070708.6,0,2306,2546.6,78807.2,4070.8,1664.2,561.2,826.8,2544998.4,75,40,1243,140,16276.9,33.3,0,0
"115",203.3,4813,1704.4,10851.3,4455903.7,3391,1764.4,2566.6,76067.3,3629.8,1779.5,400.6,927,2503054.7,87.5,180,1022.4,130,16276.9,40,0,0
"116",205,3990.6,2065.2,8138.4,4371616.4,0,1925,2426.2,78807.2,3790,1604,661.2,661.4,2581395.2,87.5,80,1102.6,112.5,21702.5,40,0,0
"117",206.8,5194,2847.4,10173,5733224.2,0,1383.6,2446.4,76094.4,3007.8,2306,701.5,721.4,2668288,87.5,175.3,1263,190,24415.3,25,0,0
"118",208.6,4151,2205.8,10851.3,4096862.8,0,1880,2606.6,73354.4,4211.6,2356.3,551.3,821.8,2651782.4,75,40,1062.4,137.5,29840.9,60,0,0
"119",210.3,4291.4,3068,10851.3,5146965.2,0,1704.2,1985.4,76094.4,4091.2,2782.3,751.5,801.8,2572775,75,0,1182.8,170,27128.1,0,0,0
"120",212.1,4251.6,2827.4,8138.4,4409677.3,0,1604,2546.6,73381.6,3268.6,1904.8,681.4,480.8,2581196.8,125,100,1142.8,140,21702.5,0,0,0
"121",213.9,4151.2,2767,10851.3,4515829.4,0,1664,1945.2,65188.9,3188.4,1503.8,461,726.5,2618106.5,62.5,75,1142.4,100,24415.3,80,0,0
"122",215.7,4010.6,3930.6,5425.6,4371562.5,0,1403.6,1624,73381.6,3990.6,1729.3,460.6,701.2,1842329.6,62.5,125.3,1122.8,190,13564.1,40,0,0
